invoice_date,invoice_no,fy,month_no,account_code,account_name,city,salesman_code,salesman_name,sku,product_name,pack_size,cartons,litres,rate_per_carton,sales_amount
2023-01-05,GA/2022-23/00626,FY2022-23,1,ACC-018,Krishna Sharma Enterprises,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-01-05,GA/2022-23/00627,FY2022-23,1,ACC-039,New Chopra Dairy,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-05,GA/2022-23/00628,FY2022-23,1,ACC-056,Bajaj Provisions,Deoband,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-01-05,GA/2022-23/00629,FY2022-23,1,ACC-091,Krishna Chaudhary Agencies,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-06,GA/2022-23/00630,FY2022-23,1,ACC-042,Maa Sachdeva Agencies,Charthawal,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-01-09,GA/2022-23/00631,FY2022-23,1,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-01-09,GA/2022-23/00632,FY2022-23,1,ACC-005,Malhotra Dairy,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-01-09,GA/2022-23/00633,FY2022-23,1,ACC-050,Jai Sachdeva & Company,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-01-09,GA/2022-23/00634,FY2022-23,1,ACC-101,Shri Ahuja Enterprises,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8395,16790
2023-01-09,GA/2022-23/00635,FY2022-23,1,ACC-118,Laxmi Rana & Sons,Budhana,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-01-10,GA/2022-23/00636,FY2022-23,1,ACC-061,Jai Srivastava General Store,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-01-10,GA/2022-23/00637,FY2022-23,1,ACC-120,Ganesh Kansal Provisions,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-11,GA/2022-23/00638,FY2022-23,1,ACC-006,Ganesh Jindal Dairy,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,3,45,8245,24735
2023-01-11,GA/2022-23/00639,FY2022-23,1,ACC-016,Ganesh Bhardwaj Trading Co.,Budhana,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8550,8550
2023-01-11,GA/2022-23/00639,FY2022-23,1,ACC-016,Ganesh Bhardwaj Trading Co.,Budhana,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-01-11,GA/2022-23/00640,FY2022-23,1,ACC-031,Laxmi Sirohi Super Market,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-11,GA/2022-23/00641,FY2022-23,1,ACC-044,Mittal Marketing,Khatauli,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8550,8550
2023-01-11,GA/2022-23/00641,FY2022-23,1,ACC-044,Mittal Marketing,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-01-11,GA/2022-23/00642,FY2022-23,1,ACC-097,New Mishra Distributors,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-13,GA/2022-23/00643,FY2022-23,1,ACC-022,Tandon & Company,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-14,GA/2022-23/00644,FY2022-23,1,ACC-001,Om Dubey Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,3,45,8245,24735
2023-01-14,GA/2022-23/00645,FY2022-23,1,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-01-14,GA/2022-23/00646,FY2022-23,1,ACC-063,Ganesh Kapoor Trading Co.,Charthawal,SM03,Amit Saini,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8550,8550
2023-01-14,GA/2022-23/00647,FY2022-23,1,ACC-144,Shree Ahuja Provisions,Shamli,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8550,8550
2023-01-16,GA/2022-23/00648,FY2022-23,1,ACC-017,Maa Malik Enterprises,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-16,GA/2022-23/00649,FY2022-23,1,ACC-128,Shree Saxena General Store,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-16,GA/2022-23/00650,FY2022-23,1,ACC-133,New Singla Stores,Shamli,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-01-17,GA/2022-23/00651,FY2022-23,1,ACC-138,Ganesh Gupta Trading Co.,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-18,GA/2022-23/00652,FY2022-23,1,ACC-003,Krishna Khurana Provisions,Budhana,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,3,45,8395,25185
2023-01-18,GA/2022-23/00653,FY2022-23,1,ACC-102,Shree Solanki Distributors,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-19,GA/2022-23/00654,FY2022-23,1,ACC-036,Shree Saini Enterprises,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-01-19,GA/2022-23/00655,FY2022-23,1,ACC-062,Dubey General Store,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-01-19,GA/2022-23/00656,FY2022-23,1,ACC-108,New Ahuja Distributors,Deoband,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-01-21,GA/2022-23/00657,FY2022-23,1,ACC-002,New Dubey Marketing,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-01-21,GA/2022-23/00658,FY2022-23,1,ACC-007,Om Pandey Distributors,Purqazi,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,3,45,8245,24735
2023-01-21,GA/2022-23/00659,FY2022-23,1,ACC-009,Krishna Srivastava Agencies,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-01-21,GA/2022-23/00659,FY2022-23,1,ACC-009,Krishna Srivastava Agencies,Kairana,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8550,8550
2023-01-21,GA/2022-23/00660,FY2022-23,1,ACC-126,Bhatia General Store,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-21,GA/2022-23/00661,FY2022-23,1,ACC-132,Shri Bhardwaj Sales Corporation,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-23,GA/2022-23/00662,FY2022-23,1,ACC-002,New Dubey Marketing,Kairana,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,2,30,8550,17100
2023-01-23,GA/2022-23/00663,FY2022-23,1,ACC-011,New Maheshwari Super Market,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-23,GA/2022-23/00663,FY2022-23,1,ACC-011,New Maheshwari Super Market,Kairana,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8550,8550
2023-01-23,GA/2022-23/00664,FY2022-23,1,ACC-014,Maa Chopra Kirana Store,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-01-23,GA/2022-23/00665,FY2022-23,1,ACC-041,Chopra Traders,Purqazi,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-01-23,GA/2022-23/00666,FY2022-23,1,ACC-093,Maa Malik & Company,Charthawal,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-01-24,GA/2022-23/00667,FY2022-23,1,ACC-001,Om Dubey Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-01-24,GA/2022-23/00668,FY2022-23,1,ACC-013,Krishna Sachdeva Enterprises,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-24,GA/2022-23/00669,FY2022-23,1,ACC-025,Om Chaudhary Agencies,Budhana,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8550,8550
2023-01-26,GA/2022-23/00670,FY2022-23,1,ACC-012,Bhardwaj Dairy,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,3,45,8245,24735
2023-01-26,GA/2022-23/00671,FY2022-23,1,ACC-074,Jai Bajaj Stores,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-26,GA/2022-23/00672,FY2022-23,1,ACC-116,Shree Singla & Company,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-01-27,GA/2022-23/00673,FY2022-23,1,ACC-021,Shri Tandon Stores,Muzaffarnagar,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8550,8550
2023-01-27,GA/2022-23/00674,FY2022-23,1,ACC-092,Bhardwaj Distributors,Purqazi,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-28,GA/2022-23/00675,FY2022-23,1,ACC-005,Malhotra Dairy,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-01-28,GA/2022-23/00676,FY2022-23,1,ACC-010,Shree Mishra Provisions,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-01-28,GA/2022-23/00677,FY2022-23,1,ACC-045,Jai Yadav Sales Corporation,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-01-28,GA/2022-23/00678,FY2022-23,1,ACC-048,Maa Sharma Marketing,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-28,GA/2022-23/00678,FY2022-23,1,ACC-048,Maa Sharma Marketing,Budhana,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8550,8550
2023-01-30,GA/2022-23/00679,FY2022-23,1,ACC-015,Wadhwa Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8550,8550
2023-01-30,GA/2022-23/00679,FY2022-23,1,ACC-015,Wadhwa Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-01-30,GA/2022-23/00680,FY2022-23,1,ACC-020,Krishna Bhardwaj Trading Co.,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-30,GA/2022-23/00681,FY2022-23,1,ACC-026,Krishna Goel Marketing,Shamli,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8395,16790
2023-01-30,GA/2022-23/00682,FY2022-23,1,ACC-054,Jai Goyal General Store,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-30,GA/2022-23/00683,FY2022-23,1,ACC-058,Balaji Tandon & Company,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-01-31,GA/2022-23/00684,FY2022-23,1,ACC-007,Om Pandey Distributors,Purqazi,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-01-31,GA/2022-23/00685,FY2022-23,1,ACC-072,Verma Agencies,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-01,GA/2022-23/00686,FY2022-23,2,ACC-020,Krishna Bhardwaj Trading Co.,Khatauli,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8550,8550
2023-02-01,GA/2022-23/00687,FY2022-23,2,ACC-039,New Chopra Dairy,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-03,GA/2022-23/00688,FY2022-23,2,ACC-006,Ganesh Jindal Dairy,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8395,16790
2023-02-04,GA/2022-23/00689,FY2022-23,2,ACC-038,Krishna Saxena Provisions,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-02-04,GA/2022-23/00690,FY2022-23,2,ACC-040,New Mishra Trading Co.,Shamli,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-04,GA/2022-23/00691,FY2022-23,2,ACC-051,Laxmi Sachdeva Traders,Jansath,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-04,GA/2022-23/00692,FY2022-23,2,ACC-061,Jai Srivastava General Store,Muzaffarnagar,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8550,8550
2023-02-06,GA/2022-23/00693,FY2022-23,2,ACC-003,Krishna Khurana Provisions,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,3,45,8245,24735
2023-02-06,GA/2022-23/00694,FY2022-23,2,ACC-016,Ganesh Bhardwaj Trading Co.,Budhana,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-02-06,GA/2022-23/00695,FY2022-23,2,ACC-101,Shri Ahuja Enterprises,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-02-06,GA/2022-23/00696,FY2022-23,2,ACC-108,New Ahuja Distributors,Deoband,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-02-07,GA/2022-23/00697,FY2022-23,2,ACC-021,Shri Tandon Stores,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-07,GA/2022-23/00698,FY2022-23,2,ACC-022,Tandon & Company,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-02-08,GA/2022-23/00699,FY2022-23,2,ACC-010,Shree Mishra Provisions,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-08,GA/2022-23/00700,FY2022-23,2,ACC-066,Dhingra Marketing,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-02-08,GA/2022-23/00701,FY2022-23,2,ACC-103,Wadhwa Enterprises,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-09,GA/2022-23/00702,FY2022-23,2,ACC-013,Krishna Sachdeva Enterprises,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8395,16790
2023-02-10,GA/2022-23/00703,FY2022-23,2,ACC-112,Om Goyal Kirana Store,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-02-11,GA/2022-23/00704,FY2022-23,2,ACC-012,Bhardwaj Dairy,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-11,GA/2022-23/00705,FY2022-23,2,ACC-030,Laxmi Sharma Stores,Jansath,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-11,GA/2022-23/00706,FY2022-23,2,ACC-121,New Yadav Trading Co.,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-13,GA/2022-23/00707,FY2022-23,2,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,2,30,8550,17100
2023-02-13,GA/2022-23/00708,FY2022-23,2,ACC-007,Om Pandey Distributors,Purqazi,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,4,60,8245,32980
2023-02-13,GA/2022-23/00709,FY2022-23,2,ACC-050,Jai Sachdeva & Company,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-13,GA/2022-23/00710,FY2022-23,2,ACC-082,Shree Kaushik Enterprises,Charthawal,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-02-13,GA/2022-23/00711,FY2022-23,2,ACC-087,Khurana & Sons,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-14,GA/2022-23/00712,FY2022-23,2,ACC-025,Om Chaudhary Agencies,Budhana,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-02-14,GA/2022-23/00713,FY2022-23,2,ACC-041,Chopra Traders,Purqazi,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-02-14,GA/2022-23/00714,FY2022-23,2,ACC-072,Verma Agencies,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-15,GA/2022-23/00715,FY2022-23,2,ACC-031,Laxmi Sirohi Super Market,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-15,GA/2022-23/00716,FY2022-23,2,ACC-044,Mittal Marketing,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-16,GA/2022-23/00717,FY2022-23,2,ACC-097,New Mishra Distributors,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-17,GA/2022-23/00718,FY2022-23,2,ACC-009,Krishna Srivastava Agencies,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-02-17,GA/2022-23/00719,FY2022-23,2,ACC-011,New Maheshwari Super Market,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-02-17,GA/2022-23/00720,FY2022-23,2,ACC-090,Malik Stores,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-02-18,GA/2022-23/00721,FY2022-23,2,ACC-002,New Dubey Marketing,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,3,45,8395,25185
2023-02-18,GA/2022-23/00722,FY2022-23,2,ACC-018,Krishna Sharma Enterprises,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-02-18,GA/2022-23/00723,FY2022-23,2,ACC-032,Goyal Super Market,Deoband,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-02-18,GA/2022-23/00724,FY2022-23,2,ACC-063,Ganesh Kapoor Trading Co.,Charthawal,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-02-18,GA/2022-23/00725,FY2022-23,2,ACC-110,Laxmi Kansal & Sons,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-20,GA/2022-23/00726,FY2022-23,2,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-20,GA/2022-23/00727,FY2022-23,2,ACC-015,Wadhwa Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-20,GA/2022-23/00728,FY2022-23,2,ACC-023,Agarwal Distributors,Jansath,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-20,GA/2022-23/00729,FY2022-23,2,ACC-033,Balaji Singhal Stores,Deoband,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,3,45,8550,25650
2023-02-20,GA/2022-23/00730,FY2022-23,2,ACC-109,Laxmi Goel Traders,Purqazi,SM04,Pankaj Verma,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8550,8550
2023-02-20,GA/2022-23/00731,FY2022-23,2,ACC-129,Maheshwari & Sons,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-02-21,GA/2022-23/00732,FY2022-23,2,ACC-005,Malhotra Dairy,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,4,60,8245,32980
2023-02-21,GA/2022-23/00733,FY2022-23,2,ACC-079,Maa Khurana Agencies,Muzaffarnagar,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8550,8550
2023-02-22,GA/2022-23/00734,FY2022-23,2,ACC-049,Goyal General Store,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-02-23,GA/2022-23/00735,FY2022-23,2,ACC-017,Maa Malik Enterprises,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-24,GA/2022-23/00736,FY2022-23,2,ACC-005,Malhotra Dairy,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-02-24,GA/2022-23/00737,FY2022-23,2,ACC-065,Jai Garg Enterprises,Shamli,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-02-24,GA/2022-23/00738,FY2022-23,2,ACC-138,Ganesh Gupta Trading Co.,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-25,GA/2022-23/00739,FY2022-23,2,ACC-048,Maa Sharma Marketing,Budhana,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8550,8550
2023-02-25,GA/2022-23/00740,FY2022-23,2,ACC-062,Dubey General Store,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-02-25,GA/2022-23/00741,FY2022-23,2,ACC-088,Krishna Khurana Sales Corporation,Charthawal,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-02-25,GA/2022-23/00742,FY2022-23,2,ACC-125,Balaji Tandon Provisions,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-27,GA/2022-23/00743,FY2022-23,2,ACC-092,Bhardwaj Distributors,Purqazi,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-27,GA/2022-23/00744,FY2022-23,2,ACC-102,Shree Solanki Distributors,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-27,GA/2022-23/00745,FY2022-23,2,ACC-120,Ganesh Kansal Provisions,Muzaffarnagar,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8550,8550
2023-02-28,GA/2022-23/00746,FY2022-23,2,ACC-019,Mishra Agencies,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-02-28,GA/2022-23/00747,FY2022-23,2,ACC-042,Maa Sachdeva Agencies,Charthawal,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-03-01,GA/2022-23/00748,FY2022-23,3,ACC-001,Om Dubey Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8395,16790
2023-03-01,GA/2022-23/00749,FY2022-23,3,ACC-008,Shree Maheshwari Enterprises,Shamli,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,3,45,8550,25650
2023-03-02,GA/2022-23/00750,FY2022-23,3,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
2023-03-02,GA/2022-23/00750,FY2022-23,3,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8395,8395
2023-03-03,GA/2022-23/00751,FY2022-23,3,ACC-002,New Dubey Marketing,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8395,16790
2023-03-03,GA/2022-23/00752,FY2022-23,3,ACC-003,Krishna Khurana Provisions,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8245,16490
2023-03-03,GA/2022-23/00753,FY2022-23,3,ACC-015,Wadhwa Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8245,8245
