invoice_date,invoice_no,account_code,sku,cartons,litres,rate_per_carton,sales_amount
2024-02-05,GA/2023-24/00695,ACC-062,MSG-1L-15,1,15,8455,8455
2024-02-05,GA/2023-24/00696,ACC-081,MSG-500-30,1,15,8610,8610
2024-02-05,GA/2023-24/00697,ACC-083,MSG-500-30,1,15,8610,8610
2024-02-07,GA/2023-24/00698,ACC-011,MSG-1L-15,1,15,8455,8455
2024-02-07,GA/2023-24/00699,ACC-068,MSG-200-75,1,15,8770,8770
2024-02-07,GA/2023-24/00700,ACC-103,MSG-500-30,1,15,8610,8610
2024-02-07,GA/2023-24/00701,ACC-107,MSG-200-75,2,30,8770,17540
2024-02-07,GA/2023-24/00702,ACC-136,MSG-1L-15,1,15,8455,8455
2024-02-08,GA/2023-24/00703,ACC-013,MSG-1L-15,4,60,8455,33820
2024-02-08,GA/2023-24/00704,ACC-014,MSG-1L-15,1,15,8455,8455
2024-02-08,GA/2023-24/00705,ACC-042,MSG-1L-15,1,15,8455,8455
2024-02-09,GA/2023-24/00706,ACC-006,MSG-500-30,2,30,8610,17220
2024-02-09,GA/2023-24/00707,ACC-007,MSG-500-30,2,30,8610,17220
2024-02-09,GA/2023-24/00708,ACC-022,MSG-500-30,1,15,8610,8610
2024-02-09,GA/2023-24/00709,ACC-039,MSG-200-75,1,15,8770,8770
2024-02-09,GA/2023-24/00710,ACC-105,MSG-500-30,1,15,8610,8610
2024-02-10,GA/2023-24/00711,ACC-009,MSG-500-30,3,45,8610,25830
2024-02-12,GA/2023-24/00712,ACC-003,MSG-1L-15,3,45,8455,25365
2024-02-12,GA/2023-24/00713,ACC-010,MSG-500-30,1,15,8610,8610
2024-02-12,GA/2023-24/00714,ACC-063,MSG-500-30,1,15,8610,8610
2024-02-12,GA/2023-24/00715,ACC-073,MSG-500-30,1,15,8610,8610
2024-02-12,GA/2023-24/00716,ACC-079,MSG-1L-15,1,15,8455,8455
2024-02-12,GA/2023-24/00717,ACC-090,MSG-1L-15,2,30,8455,16910
2024-02-13,GA/2023-24/00718,ACC-035,MSG-1L-15,1,15,8455,8455
2024-02-14,GA/2023-24/00719,ACC-012,MSG-1L-15,1,15,8455,8455
2024-02-14,GA/2023-24/00720,ACC-036,MSG-1L-15,1,15,8455,8455
2024-02-14,GA/2023-24/00721,ACC-145,MSG-1L-15,2,30,8455,16910
2024-02-15,GA/2023-24/00722,ACC-005,MSG-500-30,4,60,8610,34440
2024-02-15,GA/2023-24/00723,ACC-019,MSG-1L-15,2,30,8455,16910
2024-02-15,GA/2023-24/00724,ACC-038,MSG-1L-15,1,15,8455,8455
2024-02-15,GA/2023-24/00725,ACC-094,MSG-1L-15,1,15,8455,8455
2024-02-15,GA/2023-24/00726,ACC-131,MSG-1L-15,1,15,8455,8455
2024-02-16,GA/2023-24/00727,ACC-024,MSG-1L-15,1,15,8455,8455
2024-02-16,GA/2023-24/00728,ACC-088,MSG-500-30,1,15,8610,8610
2024-02-17,GA/2023-24/00729,ACC-030,MSG-500-30,1,15,8610,8610
2024-02-17,GA/2023-24/00730,ACC-059,MSG-1L-15,1,15,8455,8455
2024-02-17,GA/2023-24/00731,ACC-119,MSG-1L-15,1,15,8455,8455
2024-02-19,GA/2023-24/00732,ACC-004,MSG-1L-15,2,30,8455,16910
2024-02-19,GA/2023-24/00733,ACC-051,MSG-1L-15,1,15,8455,8455
2024-02-19,GA/2023-24/00734,ACC-072,MSG-500-30,1,15,8610,8610
2024-02-19,GA/2023-24/00735,ACC-102,MSG-500-30,1,15,8610,8610
2024-02-19,GA/2023-24/00736,ACC-115,MSG-1L-15,1,15,8455,8455
2024-02-19,GA/2023-24/00737,ACC-117,MSG-1L-15,1,15,8455,8455
2024-02-20,GA/2023-24/00738,ACC-002,MSG-1L-15,3,45,8455,25365
2024-02-20,GA/2023-24/00738,ACC-002,MSG-500-30,1,15,8610,8610
2024-02-20,GA/2023-24/00739,ACC-021,MSG-1L-15,2,30,8455,16910
2024-02-20,GA/2023-24/00740,ACC-023,MSG-200-75,2,30,8770,17540
2024-02-20,GA/2023-24/00741,ACC-080,MSG-1L-15,1,15,8455,8455
2024-02-20,GA/2023-24/00742,ACC-118,MSG-1L-15,1,15,8455,8455
2024-02-22,GA/2023-24/00743,ACC-020,MSG-1L-15,3,45,8455,25365
2024-02-22,GA/2023-24/00744,ACC-096,MSG-1L-15,1,15,8455,8455
2024-02-23,GA/2023-24/00745,ACC-045,MSG-1L-15,1,15,8455,8455
2024-02-23,GA/2023-24/00746,ACC-056,MSG-1L-15,1,15,8455,8455
2024-02-23,GA/2023-24/00747,ACC-060,MSG-500-30,1,15,8610,8610
2024-02-23,GA/2023-24/00748,ACC-092,MSG-1L-15,1,15,8455,8455
2024-02-23,GA/2023-24/00749,ACC-098,MSG-1L-15,1,15,8455,8455
2024-02-26,GA/2023-24/00750,ACC-001,MSG-1L-15,3,45,8455,25365
2024-02-26,GA/2023-24/00751,ACC-004,MSG-200-75,1,15,8770,8770
2024-02-26,GA/2023-24/00751,ACC-004,MSG-500-30,2,30,8610,17220
2024-02-26,GA/2023-24/00752,ACC-126,MSG-1L-15,2,30,8455,16910
2024-02-26,GA/2023-24/00753,ACC-134,MSG-1L-15,1,15,8455,8455
2024-02-27,GA/2023-24/00754,ACC-017,MSG-200-75,1,15,8770,8770
2024-02-27,GA/2023-24/00755,ACC-032,MSG-1L-15,2,30,8455,16910
2024-02-27,GA/2023-24/00756,ACC-033,MSG-1L-15,1,15,8455,8455
2024-02-27,GA/2023-24/00757,ACC-055,MSG-1L-15,1,15,8455,8455
2024-02-27,GA/2023-24/00758,ACC-084,MSG-500-30,1,15,8610,8610
2024-02-28,GA/2023-24/00759,ACC-027,MSG-1L-15,1,15,8455,8455
2024-02-28,GA/2023-24/00760,ACC-061,MSG-500-30,1,15,8610,8610
2024-02-28,GA/2023-24/00761,ACC-108,MSG-200-75,1,15,8770,8770
2024-02-28,GA/2023-24/00762,ACC-130,MSG-1L-15,1,15,8455,8455
2024-03-01,GA/2023-24/00763,ACC-042,MSG-1L-15,1,15,8455,8455
2024-03-01,GA/2023-24/00764,ACC-063,MSG-1L-15,1,15,8455,8455
2024-03-01,GA/2023-24/00765,ACC-130,MSG-1L-15,1,15,8455,8455
2024-03-01,GA/2023-24/00765,ACC-130,MSG-500-30,1,15,8610,8610
2024-03-02,GA/2023-24/00766,ACC-004,MSG-1L-15,1,15,8455,8455
2024-03-02,GA/2023-24/00767,ACC-054,MSG-500-30,1,15,8610,8610
2024-03-02,GA/2023-24/00768,ACC-095,MSG-500-30,1,15,8610,8610
2024-03-04,GA/2023-24/00769,ACC-009,MSG-200-75,3,45,8770,26310
2024-03-04,GA/2023-24/00770,ACC-017,MSG-1L-15,1,15,8455,8455
2024-03-04,GA/2023-24/00771,ACC-039,MSG-1L-15,1,15,8455,8455
2024-03-04,GA/2023-24/00772,ACC-044,MSG-1L-15,1,15,8455,8455
2024-03-04,GA/2023-24/00773,ACC-099,MSG-1L-15,1,15,8455,8455
2024-03-04,GA/2023-24/00774,ACC-105,MSG-200-75,1,15,8770,8770
2024-03-04,GA/2023-24/00775,ACC-126,MSG-500-30,1,15,8610,8610
2024-03-05,GA/2023-24/00776,ACC-024,MSG-1L-15,1,15,8455,8455
2024-03-05,GA/2023-24/00777,ACC-096,MSG-1L-15,1,15,8455,8455
2024-03-05,GA/2023-24/00778,ACC-129,MSG-200-75,1,15,8770,8770
2024-03-06,GA/2023-24/00779,ACC-014,MSG-500-30,1,15,8610,8610
2024-03-06,GA/2023-24/00780,ACC-015,MSG-1L-15,1,15,8455,8455
2024-03-06,GA/2023-24/00781,ACC-025,MSG-1L-15,1,15,8455,8455
2024-03-06,GA/2023-24/00782,ACC-113,MSG-500-30,1,15,8610,8610
2024-03-07,GA/2023-24/00783,ACC-011,MSG-1L-15,2,30,8455,16910
2024-03-08,GA/2023-24/00784,ACC-013,MSG-500-30,2,30,8610,17220
2024-03-08,GA/2023-24/00785,ACC-022,MSG-1L-15,1,15,8455,8455
2024-03-08,GA/2023-24/00786,ACC-049,MSG-1L-15,2,30,8455,16910
2024-03-08,GA/2023-24/00786,ACC-049,MSG-200-75,1,15,8770,8770
2024-03-09,GA/2023-24/00787,ACC-073,MSG-500-30,1,15,8610,8610
2024-03-09,GA/2023-24/00788,ACC-133,MSG-1L-15,1,15,8455,8455
2024-03-11,GA/2023-24/00789,ACC-006,MSG-1L-15,2,30,8455,16910
2024-03-11,GA/2023-24/00790,ACC-033,MSG-1L-15,1,15,8455,8455
2024-03-11,GA/2023-24/00791,ACC-038,MSG-200-75,1,15,8770,8770
2024-03-11,GA/2023-24/00792,ACC-140,MSG-200-75,1,15,8770,8770
2024-03-11,GA/2023-24/00793,ACC-144,MSG-1L-15,1,15,8455,8455
2024-03-12,GA/2023-24/00794,ACC-031,MSG-200-75,1,15,8770,8770
2024-03-12,GA/2023-24/00795,ACC-100,MSG-200-75,1,15,8770,8770
2024-03-13,GA/2023-24/00796,ACC-003,MSG-1L-15,2,30,8455,16910
2024-03-13,GA/2023-24/00797,ACC-019,MSG-1L-15,1,15,8455,8455
2024-03-13,GA/2023-24/00798,ACC-032,MSG-1L-15,2,30,8455,16910
2024-03-13,GA/2023-24/00799,ACC-106,MSG-1L-15,1,15,8455,8455
2024-03-15,GA/2023-24/00800,ACC-082,MSG-1L-15,2,30,8455,16910
2024-03-15,GA/2023-24/00801,ACC-097,MSG-1L-15,1,15,8455,8455
2024-03-16,GA/2023-24/00802,ACC-012,MSG-1L-15,1,15,8455,8455
2024-03-16,GA/2023-24/00802,ACC-012,MSG-500-30,1,15,8610,8610
2024-03-16,GA/2023-24/00803,ACC-018,MSG-1L-15,1,15,8455,8455
2024-03-18,GA/2023-24/00804,ACC-021,MSG-500-30,1,15,8610,8610
2024-03-18,GA/2023-24/00805,ACC-036,MSG-1L-15,1,15,8455,8455
2024-03-19,GA/2023-24/00806,ACC-028,MSG-1L-15,1,15,8455,8455
2024-03-19,GA/2023-24/00807,ACC-062,MSG-500-30,2,30,8610,17220
2024-03-20,GA/2023-24/00808,ACC-068,MSG-1L-15,1,15,8455,8455
2024-03-20,GA/2023-24/00809,ACC-110,MSG-1L-15,1,15,8455,8455
2024-03-20,GA/2023-24/00810,ACC-115,MSG-1L-15,1,15,8455,8455
2024-03-22,GA/2023-24/00811,ACC-004,MSG-200-75,2,30,8770,17540
2024-03-22,GA/2023-24/00811,ACC-004,MSG-500-30,1,15,8610,8610
2024-03-22,GA/2023-24/00812,ACC-008,MSG-1L-15,3,45,8455,25365
2024-03-22,GA/2023-24/00813,ACC-026,MSG-500-30,1,15,8610,8610
2024-03-22,GA/2023-24/00814,ACC-040,MSG-1L-15,1,15,8455,8455
2024-03-22,GA/2023-24/00815,ACC-132,MSG-1L-15,1,15,8455,8455
2024-03-23,GA/2023-24/00816,ACC-030,MSG-1L-15,1,15,8455,8455
2024-03-23,GA/2023-24/00817,ACC-057,MSG-1L-15,1,15,8455,8455
2024-03-23,GA/2023-24/00817,ACC-057,MSG-200-75,1,15,8770,8770
2024-03-23,GA/2023-24/00818,ACC-079,MSG-1L-15,1,15,8455,8455
2024-03-25,GA/2023-24/00819,ACC-003,MSG-200-75,1,15,8770,8770
2024-03-25,GA/2023-24/00819,ACC-003,MSG-500-30,1,15,8610,8610
2024-03-25,GA/2023-24/00820,ACC-007,MSG-1L-15,2,30,8455,16910
2024-03-25,GA/2023-24/00821,ACC-092,MSG-200-75,1,15,8770,8770
2024-03-26,GA/2023-24/00822,ACC-002,MSG-1L-15,2,30,8455,16910
2024-03-26,GA/2023-24/00823,ACC-005,MSG-1L-15,2,30,8455,16910
2024-03-26,GA/2023-24/00824,ACC-029,MSG-1L-15,1,15,8455,8455
2024-03-27,GA/2023-24/00825,ACC-080,MSG-1L-15,1,15,8455,8455
2024-03-28,GA/2023-24/00826,ACC-002,MSG-1L-15,2,30,8455,16910
2024-03-28,GA/2023-24/00827,ACC-041,MSG-1L-15,1,15,8455,8455
2024-03-29,GA/2023-24/00828,ACC-001,MSG-500-30,4,60,8610,34440
2024-03-29,GA/2023-24/00829,ACC-010,MSG-200-75,1,15,8770,8770
2024-03-30,GA/2023-24/00830,ACC-067,MSG-500-30,1,15,8610,8610
2024-03-30,GA/2023-24/00831,ACC-087,MSG-1L-15,2,30,8455,16910
2024-03-30,GA/2023-24/00832,ACC-117,MSG-1L-15,1,15,8455,8455
2024-03-30,GA/2023-24/00833,ACC-121,MSG-1L-15,1,15,8455,8455
2024-04-01,GA/2024-25/00001,ACC-014,MSG-1L-15,1,15,8520,8520
2024-04-03,GA/2024-25/00002,ACC-004,MSG-1L-15,1,15,8520,8520
2024-04-03,GA/2024-25/00002,ACC-004,MSG-500-30,2,30,8680,17360
2024-04-03,GA/2024-25/00003,ACC-122,MSG-200-75,1,15,8840,8840
2024-04-04,GA/2024-25/00004,ACC-017,MSG-1L-15,1,15,8520,8520
2024-04-05,GA/2024-25/00005,ACC-031,MSG-1L-15,1,15,8520,8520
2024-04-05,GA/2024-25/00005,ACC-031,MSG-500-30,1,15,8680,8680
2024-04-05,GA/2024-25/00006,ACC-054,MSG-1L-15,1,15,8520,8520
2024-04-05,GA/2024-25/00006,ACC-054,MSG-200-75,1,15,8840,8840
2024-04-05,GA/2024-25/00007,ACC-079,MSG-500-30,1,15,8680,8680
2024-04-05,GA/2024-25/00008,ACC-120,MSG-1L-15,1,15,8520,8520
2024-04-06,GA/2024-25/00009,ACC-135,MSG-500-30,1,15,8680,8680
2024-04-08,GA/2024-25/00010,ACC-064,MSG-1L-15,1,15,8520,8520
2024-04-08,GA/2024-25/00011,ACC-099,MSG-200-75,1,15,8840,8840
2024-04-08,GA/2024-25/00012,ACC-115,MSG-1L-15,1,15,8520,8520
2024-04-09,GA/2024-25/00013,ACC-009,MSG-1L-15,1,15,8520,8520
2024-04-09,GA/2024-25/00013,ACC-009,MSG-500-30,1,15,8680,8680
2024-04-09,GA/2024-25/00014,ACC-010,MSG-1L-15,2,30,8520,17040
2024-04-09,GA/2024-25/00015,ACC-021,MSG-1L-15,1,15,8520,8520
2024-04-09,GA/2024-25/00016,ACC-061,MSG-1L-15,1,15,8520,8520
2024-04-09,GA/2024-25/00017,ACC-094,MSG-1L-15,1,15,8520,8520
2024-04-09,GA/2024-25/00018,ACC-126,MSG-1L-15,1,15,8520,8520
2024-04-12,GA/2024-25/00019,ACC-005,MSG-1L-15,2,30,8520,17040
2024-04-12,GA/2024-25/00020,ACC-011,MSG-1L-15,1,15,8520,8520
2024-04-12,GA/2024-25/00021,ACC-022,MSG-500-30,2,30,8680,17360
2024-04-12,GA/2024-25/00022,ACC-111,MSG-1L-15,1,15,8520,8520
2024-04-12,GA/2024-25/00023,ACC-121,MSG-500-30,1,15,8680,8680
2024-04-13,GA/2024-25/00024,ACC-040,MSG-1L-15,1,15,8520,8520
2024-04-13,GA/2024-25/00025,ACC-066,MSG-1L-15,2,30,8520,17040
2024-04-15,GA/2024-25/00026,ACC-002,MSG-1L-15,1,15,8520,8520
2024-04-15,GA/2024-25/00026,ACC-002,MSG-500-30,2,30,8680,17360
2024-04-15,GA/2024-25/00027,ACC-020,MSG-200-75,1,15,8840,8840
2024-04-15,GA/2024-25/00028,ACC-024,MSG-500-30,2,30,8680,17360
2024-04-15,GA/2024-25/00029,ACC-048,MSG-200-75,1,15,8840,8840
2024-04-15,GA/2024-25/00030,ACC-060,MSG-1L-15,2,30,8520,17040
2024-04-15,GA/2024-25/00031,ACC-136,MSG-500-30,1,15,8680,8680
2024-04-16,GA/2024-25/00032,ACC-003,MSG-1L-15,1,15,8520,8520
2024-04-16,GA/2024-25/00032,ACC-003,MSG-200-75,1,15,8840,8840
2024-04-16,GA/2024-25/00033,ACC-029,MSG-1L-15,1,15,8520,8520
2024-04-16,GA/2024-25/00033,ACC-029,MSG-200-75,1,15,8840,8840
2024-04-17,GA/2024-25/00034,ACC-018,MSG-500-30,1,15,8680,8680
2024-04-17,GA/2024-25/00035,ACC-051,MSG-1L-15,1,15,8520,8520
2024-04-17,GA/2024-25/00036,ACC-075,MSG-500-30,1,15,8680,8680
2024-04-17,GA/2024-25/00037,ACC-124,MSG-500-30,1,15,8680,8680
2024-04-18,GA/2024-25/00038,ACC-001,MSG-1L-15,2,30,8520,17040
2024-04-18,GA/2024-25/00039,ACC-039,MSG-1L-15,1,15,8520,8520
2024-04-18,GA/2024-25/00040,ACC-096,MSG-1L-15,1,15,8520,8520
2024-04-19,GA/2024-25/00041,ACC-016,MSG-200-75,1,15,8840,8840
2024-04-19,GA/2024-25/00042,ACC-049,MSG-1L-15,1,15,8520,8520
2024-04-19,GA/2024-25/00043,ACC-134,MSG-500-30,1,15,8680,8680
2024-04-20,GA/2024-25/00044,ACC-008,MSG-200-75,1,15,8840,8840
2024-04-20,GA/2024-25/00045,ACC-123,MSG-1L-15,1,15,8520,8520
2024-04-20,GA/2024-25/00046,ACC-128,MSG-1L-15,1,15,8520,8520
2024-04-22,GA/2024-25/00047,ACC-007,MSG-1L-15,2,30,8520,17040
2024-04-22,GA/2024-25/00048,ACC-015,MSG-1L-15,1,15,8520,8520
2024-04-22,GA/2024-25/00049,ACC-059,MSG-1L-15,1,15,8520,8520
2024-04-22,GA/2024-25/00050,ACC-073,MSG-1L-15,1,15,8520,8520
2024-04-22,GA/2024-25/00051,ACC-100,MSG-1L-15,1,15,8520,8520
2024-04-22,GA/2024-25/00052,ACC-101,MSG-1L-15,1,15,8520,8520
2024-04-23,GA/2024-25/00053,ACC-093,MSG-500-30,1,15,8680,8680
2024-04-23,GA/2024-25/00054,ACC-133,MSG-1L-15,2,30,8520,17040
2024-04-24,GA/2024-25/00055,ACC-046,MSG-500-30,1,15,8680,8680
2024-04-24,GA/2024-25/00056,ACC-090,MSG-500-30,1,15,8680,8680
2024-04-25,GA/2024-25/00057,ACC-006,MSG-1L-15,2,30,8520,17040
2024-04-26,GA/2024-25/00058,ACC-012,MSG-1L-15,1,15,8520,8520
2024-04-26,GA/2024-25/00058,ACC-012,MSG-500-30,1,15,8680,8680
2024-04-26,GA/2024-25/00059,ACC-032,MSG-1L-15,1,15,8520,8520
2024-04-26,GA/2024-25/00059,ACC-032,MSG-200-75,1,15,8840,8840
2024-04-27,GA/2024-25/00060,ACC-092,MSG-1L-15,1,15,8520,8520
2024-04-29,GA/2024-25/00061,ACC-003,MSG-1L-15,1,15,8520,8520
2024-04-29,GA/2024-25/00062,ACC-013,MSG-500-30,1,15,8680,8680
2024-04-29,GA/2024-25/00063,ACC-019,MSG-200-75,1,15,8840,8840
2024-04-29,GA/2024-25/00064,ACC-027,MSG-1L-15,1,15,8520,8520
2024-04-29,GA/2024-25/00065,ACC-038,MSG-200-75,1,15,8840,8840
2024-04-29,GA/2024-25/00066,ACC-068,MSG-500-30,1,15,8680,8680
2024-04-29,GA/2024-25/00067,ACC-072,MSG-1L-15,2,30,8520,17040
2024-04-29,GA/2024-25/00068,ACC-109,MSG-1L-15,1,15,8520,8520
2024-04-30,GA/2024-25/00069,ACC-001,MSG-500-30,1,15,8680,8680
2024-04-30,GA/2024-25/00070,ACC-050,MSG-1L-15,1,15,8520,8520
2024-04-30,GA/2024-25/00070,ACC-050,MSG-500-30,1,15,8680,8680
2024-05-01,GA/2024-25/00071,ACC-016,MSG-1L-15,2,30,8575,17150
2024-05-01,GA/2024-25/00072,ACC-017,MSG-200-75,2,30,8890,17780
2024-05-01,GA/2024-25/00073,ACC-131,MSG-1L-15,1,15,8575,8575
2024-05-02,GA/2024-25/00074,ACC-020,MSG-1L-15,1,15,8575,8575
2024-05-02,GA/2024-25/00075,ACC-130,MSG-1L-15,1,15,8575,8575
2024-05-03,GA/2024-25/00076,ACC-003,MSG-1L-15,1,15,8575,8575
2024-05-03,GA/2024-25/00076,ACC-003,MSG-500-30,1,15,8730,8730
2024-05-03,GA/2024-25/00077,ACC-021,MSG-1L-15,1,15,8575,8575
2024-05-03,GA/2024-25/00078,ACC-045,MSG-1L-15,1,15,8575,8575
2024-05-03,GA/2024-25/00079,ACC-072,MSG-1L-15,1,15,8575,8575
2024-05-03,GA/2024-25/00080,ACC-140,MSG-500-30,1,15,8730,8730
2024-05-06,GA/2024-25/00081,ACC-029,MSG-200-75,1,15,8890,8890
2024-05-06,GA/2024-25/00082,ACC-067,MSG-1L-15,1,15,8575,8575
2024-05-07,GA/2024-25/00083,ACC-024,MSG-1L-15,1,15,8575,8575
2024-05-07,GA/2024-25/00084,ACC-033,MSG-200-75,2,30,8890,17780
2024-05-07,GA/2024-25/00085,ACC-036,MSG-1L-15,1,15,8575,8575
2024-05-08,GA/2024-25/00086,ACC-008,MSG-1L-15,1,15,8575,8575
2024-05-08,GA/2024-25/00086,ACC-008,MSG-200-75,1,15,8890,8890
2024-05-08,GA/2024-25/00087,ACC-013,MSG-1L-15,1,15,8575,8575
2024-05-08,GA/2024-25/00088,ACC-046,MSG-500-30,1,15,8730,8730
2024-05-08,GA/2024-25/00089,ACC-080,MSG-500-30,1,15,8730,8730
2024-05-09,GA/2024-25/00090,ACC-053,MSG-500-30,1,15,8730,8730
2024-05-11,GA/2024-25/00091,ACC-009,MSG-1L-15,2,30,8575,17150
2024-05-11,GA/2024-25/00092,ACC-011,MSG-1L-15,2,30,8575,17150
2024-05-11,GA/2024-25/00092,ACC-011,MSG-500-30,1,15,8730,8730
2024-05-11,GA/2024-25/00093,ACC-031,MSG-200-75,1,15,8890,8890
2024-05-13,GA/2024-25/00094,ACC-015,MSG-1L-15,1,15,8575,8575
2024-05-14,GA/2024-25/00095,ACC-052,MSG-200-75,1,15,8890,8890
2024-05-14,GA/2024-25/00096,ACC-093,MSG-500-30,1,15,8730,8730
2024-05-15,GA/2024-25/00097,ACC-018,MSG-500-30,1,15,8730,8730
2024-05-16,GA/2024-25/00098,ACC-030,MSG-500-30,1,15,8730,8730
2024-05-16,GA/2024-25/00099,ACC-116,MSG-1L-15,1,15,8575,8575
2024-05-17,GA/2024-25/00100,ACC-007,MSG-1L-15,3,45,8575,25725
2024-05-17,GA/2024-25/00101,ACC-010,MSG-1L-15,1,15,8575,8575
2024-05-17,GA/2024-25/00102,ACC-012,MSG-1L-15,2,30,8575,17150
2024-05-17,GA/2024-25/00102,ACC-012,MSG-500-30,1,15,8730,8730
2024-05-17,GA/2024-25/00103,ACC-056,MSG-1L-15,1,15,8575,8575
2024-05-18,GA/2024-25/00104,ACC-006,MSG-500-30,3,45,8730,26190
2024-05-18,GA/2024-25/00105,ACC-022,MSG-200-75,1,15,8890,8890
2024-05-18,GA/2024-25/00106,ACC-041,MSG-200-75,1,15,8890,8890
2024-05-18,GA/2024-25/00107,ACC-106,MSG-200-75,1,15,8890,8890
2024-05-18,GA/2024-25/00108,ACC-132,MSG-500-30,1,15,8730,8730
2024-05-20,GA/2024-25/00109,ACC-068,MSG-1L-15,1,15,8575,8575
2024-05-20,GA/2024-25/00110,ACC-133,MSG-1L-15,2,30,8575,17150
2024-05-20,GA/2024-25/00111,ACC-135,MSG-200-75,1,15,8890,8890
2024-05-21,GA/2024-25/00112,ACC-004,MSG-1L-15,3,45,8575,25725
2024-05-21,GA/2024-25/00113,ACC-023,MSG-200-75,1,15,8890,8890
2024-05-22,GA/2024-25/00114,ACC-028,MSG-500-30,1,15,8730,8730
2024-05-22,GA/2024-25/00115,ACC-083,MSG-1L-15,2,30,8575,17150
2024-05-22,GA/2024-25/00116,ACC-096,MSG-1L-15,1,15,8575,8575
2024-05-22,GA/2024-25/00117,ACC-110,MSG-1L-15,1,15,8575,8575
2024-05-23,GA/2024-25/00118,ACC-002,MSG-1L-15,2,30,8575,17150
2024-05-23,GA/2024-25/00119,ACC-038,MSG-500-30,1,15,8730,8730
2024-05-24,GA/2024-25/00120,ACC-019,MSG-500-30,1,15,8730,8730
2024-05-27,GA/2024-25/00121,ACC-003,MSG-1L-15,2,30,8575,17150
2024-05-27,GA/2024-25/00122,ACC-005,MSG-200-75,2,30,8890,17780
2024-05-27,GA/2024-25/00123,ACC-050,MSG-1L-15,1,15,8575,8575
2024-05-27,GA/2024-25/00124,ACC-139,MSG-1L-15,1,15,8575,8575
2024-05-27,GA/2024-25/00125,ACC-145,MSG-1L-15,1,15,8575,8575
2024-05-29,GA/2024-25/00126,ACC-025,MSG-1L-15,1,15,8575,8575
2024-05-29,GA/2024-25/00127,ACC-060,MSG-500-30,1,15,8730,8730
2024-05-30,GA/2024-25/00128,ACC-117,MSG-1L-15,1,15,8575,8575
2024-05-30,GA/2024-25/00129,ACC-143,MSG-200-75,1,15,8890,8890
2024-06-03,GA/2024-25/00130,ACC-010,MSG-1L-15,2,30,8575,17150
2024-06-03,GA/2024-25/00131,ACC-021,MSG-500-30,1,15,8730,8730
2024-06-03,GA/2024-25/00132,ACC-042,MSG-1L-15,1,15,8575,8575
2024-06-03,GA/2024-25/00133,ACC-099,MSG-1L-15,1,15,8575,8575
2024-06-03,GA/2024-25/00134,ACC-115,MSG-500-30,1,15,8730,8730
2024-06-04,GA/2024-25/00135,ACC-060,MSG-1L-15,1,15,8575,8575
2024-06-04,GA/2024-25/00136,ACC-116,MSG-1L-15,1,15,8575,8575
2024-06-05,GA/2024-25/00137,ACC-049,MSG-500-30,1,15,8730,8730
2024-06-05,GA/2024-25/00138,ACC-105,MSG-1L-15,1,15,8575,8575
2024-06-06,GA/2024-25/00139,ACC-039,MSG-500-30,2,30,8730,17460
2024-06-06,GA/2024-25/00140,ACC-054,MSG-1L-15,1,15,8575,8575
2024-06-06,GA/2024-25/00141,ACC-056,MSG-1L-15,1,15,8575,8575
2024-06-06,GA/2024-25/00142,ACC-103,MSG-1L-15,1,15,8575,8575
2024-06-06,GA/2024-25/00143,ACC-113,MSG-200-75,1,15,8890,8890
2024-06-06,GA/2024-25/00144,ACC-139,MSG-1L-15,1,15,8575,8575
2024-06-07,GA/2024-25/00145,ACC-059,MSG-1L-15,1,15,8575,8575
2024-06-08,GA/2024-25/00146,ACC-008,MSG-1L-15,1,15,8575,8575
2024-06-08,GA/2024-25/00146,ACC-008,MSG-200-75,2,30,8890,17780
2024-06-08,GA/2024-25/00147,ACC-048,MSG-500-30,1,15,8730,8730
2024-06-08,GA/2024-25/00148,ACC-072,MSG-200-75,2,30,8890,17780
2024-06-11,GA/2024-25/00149,ACC-118,MSG-500-30,1,15,8730,8730
2024-06-11,GA/2024-25/00150,ACC-129,MSG-500-30,1,15,8730,8730
2024-06-12,GA/2024-25/00151,ACC-013,MSG-1L-15,1,15,8575,8575
2024-06-12,GA/2024-25/00151,ACC-013,MSG-200-75,1,15,8890,8890
2024-06-13,GA/2024-25/00152,ACC-003,MSG-500-30,2,30,8730,17460
2024-06-13,GA/2024-25/00153,ACC-067,MSG-1L-15,1,15,8575,8575
2024-06-13,GA/2024-25/00154,ACC-069,MSG-1L-15,1,15,8575,8575
2024-06-14,GA/2024-25/00155,ACC-005,MSG-1L-15,1,15,8575,8575
2024-06-14,GA/2024-25/00155,ACC-005,MSG-500-30,1,15,8730,8730
2024-06-14,GA/2024-25/00156,ACC-006,MSG-500-30,2,30,8730,17460
2024-06-15,GA/2024-25/00157,ACC-036,MSG-500-30,1,15,8730,8730
2024-06-17,GA/2024-25/00158,ACC-012,MSG-500-30,2,30,8730,17460
2024-06-17,GA/2024-25/00159,ACC-030,MSG-1L-15,2,30,8575,17150
2024-06-18,GA/2024-25/00160,ACC-007,MSG-1L-15,1,15,8575,8575
2024-06-18,GA/2024-25/00161,ACC-080,MSG-1L-15,1,15,8575,8575
2024-06-18,GA/2024-25/00162,ACC-096,MSG-1L-15,1,15,8575,8575
2024-06-19,GA/2024-25/00163,ACC-095,MSG-500-30,1,15,8730,8730
